name,name_kana,name_romaji,nickname,latitude,longitude
大字上加,,,,35.931542,139.605794
土呂町,トロチョウ,TOROCHO,,35.92643,139.636515
植竹町二丁目,ウエタケチョウ 2,UETAKECHO 2,,35.931069,139.626706
見沼一丁目,ミヌマ 1,MINUMA 1,,35.924881,139.640558
見沼三丁目,ミヌマ 3,MINUMA 3,,35.93893,139.639495
東大成町一丁目,ヒガシオオナリチョウ 1,HIGASHIONARICHO 1,,35.920687,139.621887
見沼二丁目,ミヌマ 2,MINUMA 2,,35.931087,139.640043
植竹町一丁目,ウエタケチョウ 1,UETAKECHO 1,,35.925574,139.624524
宮原町三丁目,ミヤハラチョウ 3,MIYAHARACHO 3,,35.937952,139.610941
盆栽町,ボンサイチョウ,BONSAICHO,,35.925697,139.630673
土呂町一丁目,トロチョウ 1,TOROCHO 1,,35.934291,139.630809
東大成町二丁目,ヒガシオオナリチョウ 2,HIGASHIONARICHO 2,,35.929424,139.617848
櫛引町二丁目,クシヒキチョウ 2,KUSHIHIKICHO 2,,35.920025,139.608347
土呂町二丁目,トロチョウ 2,TOROCHO 2,,35.932885,139.634988
大成町四丁目,オオナリチョウ 4,ONARICHO 4,,35.92655,139.614553
今羽町,コンバチョウ,KOMBACHO,,35.952589,139.622446
日進町三丁目,ニッシンチョウ 3,NISSHINCHO 3,,35.937618,139.603031
宮原町二丁目,ミヤハラチョウ 2,MIYAHARACHO 2,,35.941848,139.616449
宮原町四丁目,ミヤハラチョウ 4,MIYAHARACHO 4,,35.947573,139.608471
宮原町一丁目,ミヤハラチョウ 1,MIYAHARACHO 1,,35.936042,139.620195
別所町,ベッショチョウ,BESSHOCHO,,35.956472,139.596157
奈良町,ナラチョウ,NARACHO,,35.947255,139.601082
日進町一丁目,ニッシンチョウ 1,NISSHINCHO 1,,35.920781,139.600034
日進町二丁目,ニッシンチョウ 2,NISSHINCHO 2,,35.929758,139.605349
吉野町二丁目,ヨシノチョウ 2,YOSHINOCHO 2,,35.959199,139.608683
吉野町一丁目,ヨシノチョウ 1,YOSHINOCHO 1,,35.953009,139.613396
本郷町,ホンゴウチョウ,HONGOCHO,,35.942284,139.628895
